,candidate,text,sentiment
197,Bernie Sanders,@Mami_Apouke @princessmom122 @Stonekettle Folks have legit reasons for not liking Sanders and his supporters who is… https://t.co/Nc1LqUQ7i6,neutral
198,Bernie Sanders,For example: Bernie raked in $1.7M since 2016. Funny how the headlines aren't about his newfound capitalist values.… https://t.co/HF1FYaGJ8m,positive
199,Bernie Sanders,"@ClimateHuman @BernieSanders ""There is no 'middle ground' when it comes to climate policy.""
—Bernie Sanders, May 2019",neutral
200,Bernie Sanders,RT @BrettGoddard: @AmandaCharlebo3 @ray_paul @observantjulie @ConscienceColl @comueri @babyfaceddork @penismightier_ @JudyKurtz @daveweigel…,neutral
201,Bernie Sanders,@AmandaCharlebo3 @ray_paul @observantjulie @ConscienceColl @comueri @babyfaceddork @penismightier_ @JudyKurtz… https://t.co/178ppogaI6,neutral
202,Bernie Sanders,@Poli_NewSense @theleftfarmer @_EarnieBanks @MegKinnardAP @ewarren @KamalaHarris @JoeBiden https://t.co/WMoscN2ba9,neutral
203,Bernie Sanders,@Poli_NewSense @theleftfarmer @_EarnieBanks @MegKinnardAP @ewarren @KamalaHarris @JoeBiden I was doing it on purpos… https://t.co/jBdHw55Es0,neutral
204,Bernie Sanders,"@lem820 @WayneRoot @DefendingtheUSA Whatever, Bernie's glad to let Hillary peg him again. I'd rather the Blackmail… https://t.co/mQHgywoLrZ",positive
205,Bernie Sanders,@RealWayneRoot Don't you care what the blackmail is?  What if the dirt on Bernie Sanders is deeply sickening? Why a… https://t.co/4exZhmH3IB,negative
206,Bernie Sanders,"Here's my ranking of the candidates. Like if you agree, share your own.
1. Bernie Sanders",positive
207,Bernie Sanders,@Poli_NewSense @drrichardpaul @_EarnieBanks @MegKinnardAP @ewarren @KamalaHarris @JoeBiden Clinton had to force him… https://t.co/ccecyfOfgZ,neutral
208,Bernie Sanders,"Good morning, and fuck Bernie Sanders.",positive
209,Bernie Sanders,"@_EarnieBanks @ksqueens @Poli_NewSense @MegKinnardAP @ewarren @KamalaHarris @JoeBiden ""Pointing out misogyny"" = wea… https://t.co/VYo3AtMnEv",neutral
210,Bernie Sanders,@caioblinder O Corbin não é apenas anti semita no partido trabalhista. É também declaradamente socialista E marxist… https://t.co/lu0Jo16Rqc,neutral
211,Bernie Sanders,@CoryBooker  and 12 Other Dems Just Stopped Bernie Sanders’ Amendment to Lower Prescription Drug Costs… https://t.co/YRYQhEFyvN,negative
212,Bernie Sanders,"@GregChung7 @PeteButtigieg @IAStudentAction You've been severely misquoted and, frankly, being used by people for t… https://t.co/wcr2OgGR6L",neutral
213,Bernie Sanders,RT @davidsirota: Wall Street is mad at Bernie Sanders’ tuition-free college plan because it is financed by a tax on Wall Street speculation…,negative
214,Bernie Sanders,Doctor Patch Adams endorses Bernie Sanders https://t.co/9ac7QXxK0g,neutral
215,Bernie Sanders,Cory Booker and 12 Other Dems Just Stopped Bernie Sanders’ Amendment to Lower Prescription Drug Costs… https://t.co/Xe6T6CQgcM,negative
216,Bernie Sanders,@WalkerBragman I hope Bernie Sanders wins and Republicans hold the Senate. Which they will. Bernie won't get anything done. Sad.,negative
217,Bernie Sanders,I will support Biden for president and begin triangulating with Senator Warren against Bernie Sanders.,neutral
218,Bernie Sanders,Noam Chomsky on Bernie Sanders’s Chances of Success https://t.co/MvRkMbihxd via @YouTube “Enormous Popular Mobiliza… https://t.co/BIHaqLlXXl,positive
219,Bernie Sanders,RT @Gus_802: Bernie will act like he's losing even when he is winning at certain points. This is the entire M.O. for Bernie Sanders. He's a…,positive
220,Bernie Sanders,Bernie will act like he's losing even when he is winning at certain points. This is the entire M.O. for Bernie Sand… https://t.co/wp65OD4Vca,positive
221,Bernie Sanders,Bernie Sanders can have one of the latest polls showing him on top in Iowa and New Hampshire and he and his staff w… https://t.co/3SXe3xW0aI,positive
222,Bernie Sanders,"RT @atwellorama: Patch Adams endorses Bernie Sanders
https://t.co/L1HUBbtHcO",neutral
223,Bernie Sanders,"Patch Adams endorses Bernie Sanders
https://t.co/L1HUBbtHcO",neutral
224,Bernie Sanders,@flowrmeadow The first door and the last door was Bernie Sanders,positive
225,Bernie Sanders,https://t.co/aOZofheqEk https://t.co/8zm86A60TJ,neutral
226,Bernie Sanders,"@HeatherGautney @AnandWrites Why must everything about Bernie Sanders, including his campaign staff, be so disingen… https://t.co/60ID8NADOq",neutral
227,Bernie Sanders,"Fishman is wearing his Bernie Sanders dress tonight. 

Big big show.",neutral
228,Bernie Sanders,"@pineywoozle @Cherri74887119 @m_mendozaferrer Bernie Sanders is the biggest misogynist, racist, homophobic pig I’ve… https://t.co/ZQ17dL3tlE",neutral
229,Bernie Sanders,Howard Stern says Bernie Sanders is probably his 'biggest hero' https://t.co/tRfadogy4r,neutral
230,Bernie Sanders,@sternshow @HillaryClinton @HowardStern @SIRIUSXM Howard Stern says Bernie Sanders is probably his 'biggest hero'    https://t.co/4kOfcZygJy,neutral
231,Bernie Sanders,@sternshow @HillaryClinton @HowardStern @BarackObama Howard Stern says Bernie Sanders is probably his 'biggest hero' https://t.co/4kOfcZygJy,neutral
232,Bernie Sanders,"@WoobieTuesday Agree

https://t.co/gVUO3WAWrk",neutral
233,Bernie Sanders,"RT @LivePDDave1: Bernie Sanders campaign staffer departs after anti-Semitic, other offensive tweets surface: reports https://t.co/0uVicIuAP…",negative
234,Bernie Sanders,@jamesdpitley @LuckettColleen @PlanchatCubana @neeratanden @_nalexander He literally had a heart attack. Two months… https://t.co/uROQ9nUhYk,neutral
235,Bernie Sanders,"RT @jacobinmag: When Pete Buttigieg was a high school senior, he wrote a prizewinning essay praising Bernie Sanders. Here, we republish the…",positive
236,Bernie Sanders,RT @RamonaMassachi: @VABVOX Victoria Brownworth has spent more time making up lies about Bernie Sanders who proposed the most comprehensive…,positive
237,Bernie Sanders,"RT @gregolear: Let’s talk about Bernie Sanders. I know a lot of well-meaning folks dig him, but—reality check—he would be a HORRIBLE candid…",negative
238,Bernie Sanders,RT @CNNnewsroom: Former Vice President Joe Biden and Sen. Bernie Sanders continue to hold the top two spots in the Democratic 2020 primary…,positive
239,Bernie Sanders,Krystal Ball: Is this how Bernie Sanders will break the establishment? https://t.co/NKUOVwl6gJ,neutral
240,Bernie Sanders,"RT @danielmarans: @CPDAction @jeppsaddison @AOC Incidentally, @KeeangaYamahtta has an op-ed today in the NY Times crediting Bernie's resili…",neutral
241,Bernie Sanders,Former Vice President Joe Biden and Sen. Bernie Sanders continue to hold the top two spots in the Democratic 2020 p… https://t.co/9KVHzVtuMx,positive
242,Bernie Sanders,"RT @AsteadWesley: Scoop: Another progressive group, Center for Popular Democracy Action + its 600k members, will endorse Bernie Sanders. Th…",positive
243,Bernie Sanders,"RT @danielmarans: .@CPDAction endorses Bernie Sanders for president.

He is ""the powerful movement candidate we need to defeat Donald Trump…",positive
244,Bernie Sanders,"RT @jacobinmag: Pete Buttigieg on Bernie in 2000: ""One outstanding and inspiring example of such integrity is the country’s only independen…",positive
245,Bernie Sanders,RT @alexkotch: Kind of think the NYT may have just realized that Bernie could in fact win the primary. https://t.co/TZHntfzq81 https://t.co…,positive
246,Bernie Sanders,"RT @PepperOceanna: Huge News: The Center for Popular Democracy Action, a coalition with about 600,000 members, will on Tuesday endorse Sena…",positive
247,Bernie Sanders,"RT @j_gelling: Could Bernie Sanders still pull off a miracle? Would Democrats even allow him to?

Two new polls today show Bernie in a soli…",positive
248,Bernie Sanders,"RT @Wonderbitch82: Just a reminder,

Elizabeth Warren, Bernie Sanders and Donald Trump all said the DNC rigged the 2016 primary election fo…",positive
249,Bernie Sanders,RT @jacobinmag: Bernie Sanders understands that people with disabilities are confronted with daily discrimination and oppression in the Uni…,neutral
250,Bernie Sanders,"RT @MSDNCNews: Ok, but why not 51? Is Bernie’s support crumbling?  https://t.co/JUVo3u1ZNi",positive
251,Bernie Sanders,RT @rafaelshimunov: This is how we win. Our brother @MauriceWFP of @WorkingFamilies on what it takes. This is the same fight. It always has…,positive
252,Bernie Sanders,RT @johnnyjohns211: @IronStache @shipman96 @BernieSanders Bernie Sanders is the only candidate willing to repeal legislation that has sever…,positive
253,Bernie Sanders,"RT @nytimes: In Opinion

""There was a time in America when being called a socialist could end a political career, but Bernie Sanders may ri…",neutral
254,Bernie Sanders,RT @spicysocialista: ♡it when christofascists try to tell ppl how they can be acceptable Jews while spewing blatant anti-Semitic tropes🙃😒…,negative
255,Bernie Sanders,"RT @Analilia_Mejia: When we talk about dismantling injustice in education, housing, criminal justice, the environment our workplaces, econo…",negative
256,Bernie Sanders,"RT @PWM62: @lizlogan76 @ClarenceMack3 Bernie has been rigging his VT election for decades. He runs as a Democrat but once he wins, he decla…",positive
257,Bernie Sanders,RT @DanielDenvir: The NYT should make ⁦@KeeangaYamahtta⁩ a columnist: “Much of the media...has been stuck in 2016 and has missed the ways t…,positive
258,Bernie Sanders,RT @WalkerBragman: I should clarify: The above tweet simply accounts for favorability ratings. When negatives are factored in this is how i…,neutral
259,Bernie Sanders,"Apparently you have some shit intel. You came in 7th at 3% behind Amy Klobuchar, Michael Bloomberg, Pete Buttigieg,… https://t.co/gUnjXWK9Qr",negative
260,Bernie Sanders,"RT @nytimes: The Center for Popular Democracy Action, a coalition of more than 40 progressive community groups totaling about 600,000 membe…",positive
261,Bernie Sanders,RT @karpmj: What’s hilarious is that a huge swath of our media sincerely believe (and are paid to believe!) that Elizabeth Warren or Pete B…,positive
262,Bernie Sanders,RT @danielmarans: @CPDAction @jeppsaddison There was a sense that the activists with a heavy emphasis on race and gender were writing Sande…,negative
263,Bernie Sanders,"RT @j_gelling: This OH Predictive Insights poll out of Arizona is interesting for a couple of reasons.

Trump has had issues in Southwest,…",positive
264,Bernie Sanders,"RT @blackwomenviews: Serious question, is ANYBODY running against Bernie Sanders right now? Hillary was bout that life and beat him by mill…",negative
265,Bernie Sanders,"RT @belensisaw: This is an honor. Thank you @CPDAction for your support, this is huge! And shoutout to @Analilia_Mejia for all the time + d…",positive
266,Bernie Sanders,@tysonbrody @DavidKlion I'm proud to be labled antisemitic because I support Bernie Sanders and I don't support the genocide of Palestine,positive
267,Bernie Sanders,Krystal Ball: Is this how Bernie Sanders will break the establishment? https://t.co/kMn8kPAvvD,neutral
268,Bernie Sanders,RT @politico: Bernie Sanders nabs the endorsement of the Center for Popular Democracy Action https://t.co/doTUUk9jRC,positive
269,Bernie Sanders,RT @PrestoVivace: In attempting to destroy Jeremy Corbyn and Bernie Sanders the news media are destroying themselves.,negative
270,Bernie Sanders,In attempting to destroy Jeremy Corbyn and Bernie Sanders the news media are destroying themselves.,negative
271,Bernie Sanders,@kypoljunkie If Democrats choose Bernie Sanders (who is closer to being a Socialist than a Democrat) to be their pr… https://t.co/bJzk99PfK5,neutral
272,Bernie Sanders,RT @fshakir: Not Me. Us. https://t.co/vZzdDCLZg9 via @NYTimes,neutral
273,Bernie Sanders,"RT @GarethPorter: Biden shows once again that he is an extreme right-wing Zionist, attacking Bernie for saying he would withhold military a…",positive
274,Bernie Sanders,RT @bkettenring: Proud to report @CPDAction is endorsing @BernieSanders. Our network of grassroots social movement orgs - 600K families - h…,positive
275,Bernie Sanders,RT @TerrelDreamer: Bernie Sanders is the presidential candidate for HBCUs. His plan empowers and funds HBCUs to address racial disparities…,neutral
276,Bernie Sanders,"Serious question, is ANYBODY running against Bernie Sanders right now? Hillary was bout that life and beat him by m… https://t.co/gVp4oGRdDe",negative
277,Bernie Sanders,"RT @josecanyousee: DEC 2019: 

Bernie Sanders blames Democrats for only getting 10% of the white vote in Mississippi when Obama ran. 

""90%…",neutral
278,Bernie Sanders,"RT @JadedCreative: ""When voters were asked to choose just one candidate they liked, Biden won with 41 percent of the vote and Sanders came…",positive
279,Bernie Sanders,RT @libbycwatson: lol this is really funny  https://t.co/GotTkafAsQ,positive
280,Bernie Sanders,RT @tofaial: Bernie Sanders is the man. Fuck Joe Biden. https://t.co/jh5DqovaQL,negative
281,Bernie Sanders,seeing preference for Biden over Bernie Sanders is going to make me vomit and shit at the same time. Excuse me....,negative
282,Bernie Sanders,RT @CaptMurica: If you work for a living and aren't supporting Bernie Sanders for President then you are wasting your time this election cy…,positive
283,Bernie Sanders,"RT @slooterman: Did I expect to be tweeting positive things about Bernie Sanders? No, I did not. But credit where credit is due, the guy ha…",positive
284,Bernie Sanders,RT @RealTimBlack: Get Behind Bernie Sanders Or All Is Lost | Tim Black Show https://t.co/j9rDY8GGew via @JuneauNana,negative
285,Bernie Sanders,Key Words: Fox News host Tucker Carlson is ‘absolutely happy’ to agree with Bernie Sanders on one big problem facin… https://t.co/QUCfHG2VaO,positive
286,Bernie Sanders,RT @Ange_Amene: Billionaires took over the Democratic primary and I'm pretty sure that is the opposite of what Bernie Sanders wanted to hap…,positive
287,Bernie Sanders,"RT @ryangrim: There's a huge pharma fight in the House this week. On one side is Sanders, Warren, the Congressional Progressive Caucus (@Pr…",positive
288,Bernie Sanders,"The propaganda factory run by Meghan McCain's husband is accusing Bernie Sanders--who is Jewish--of ""proximity to a… https://t.co/m9hx6zYvQu",negative
289,Bernie Sanders,@jonbyersphotos @Spacelaser0 @ForevaJoe FDR and Bernie Sanders don't count,neutral
290,Bernie Sanders,RT @Zimmlaw175: Bernie Sanders is no friend of the Jewish people or Israel. He's a tool of the Islamic movement and a puppet of Linda Sarso…,neutral
291,Bernie Sanders,I believe it’s ridiculous that Claire McCaskill is given a huge platform to attack progressives like Elizabeth Warr… https://t.co/OcnpcDFM0Z,positive
292,Bernie Sanders,"@vedraven @AnandWrites follow Bernie Sanders economic advisor, professor Kelton and you will get this macroeconmics… https://t.co/VnoIK2NJrJ",positive
293,Bernie Sanders,Opinion | Bernie Sanders’s Path to Victory? The Multiracial Working Class https://t.co/zlbVWgOXHj,neutral
294,Bernie Sanders,RT @mehdirhasan: “Sanders is also the leading recipient of donations from Latinos as well as the most popular Democrat among registered Lat…,positive
